latitude,longitude,altitude
-13.23876,131.1049,58.3
-13.23923,131.10562,58.8
-13.23972,131.10642,58.1
-13.23974,131.10646,58.1
-13.24056,131.10779,51.9
-13.24082,131.10829,51.9
-13.24086,131.10836,52.2
-13.24105,131.10875,54.3
-13.24128,131.10926,56.2
-13.24136,131.10942,56.6
-13.24181,131.11048,56.1
-13.24193,131.1108,55.1
-13.24196,131.11092,54.9
-13.24204,131.11113,54.8
-13.24207,131.11122,54.8
-13.24215,131.1115,54.7
-13.24236,131.11217,54.8
-13.24245,131.11251,54.9
-13.24264,131.11347,54.1
-13.24273,131.11388,54.4
-13.243,131.11569,52.6
-13.24313,131.11674,51.8
-13.24336,131.11836,52.1
-13.24356,131.11939,52.2
-13.24372,131.12002,52
-13.24372,131.12004,52
-13.24379,131.12033,52.2
-13.24436,131.12232,52
-13.24463,131.1231,52
-13.24525,131.1247,51.1
-13.24609,131.12648,49.8
-13.24635,131.12694,49.6
-13.24716,131.1285,49.1
-13.24791,131.12983,49
-13.24868,131.13114,49.7
-13.2491,131.13181,49.8
-13.24963,131.13262,49.8
-13.2504,131.13376,49.2
-13.25123,131.13492,49.6
-13.25232,131.13637,50.9
-13.25292,131.13712,50.8
-13.25386,131.13824,50.4
-13.25498,131.13951,51.6
-13.25617,131.14077,50.9
-13.27621,131.1611,52
-13.27719,131.1622,52.8
-13.27799,131.16318,54.9
-13.27865,131.16408,52.8
-13.27905,131.16465,52.6
-13.27914,131.1648,52.8
-13.27915,131.1648,52.8
-13.27996,131.16609,54.3
-13.28049,131.16706,54.1
-13.28066,131.16739,54.1
-13.2813,131.16872,55.3
-13.28152,131.16923,55.6
-13.2819,131.17019,53.5
-13.28237,131.1715,55
-13.28277,131.17282,57.2
-13.2828,131.17295,57.8
-13.28444,131.17924,58
-13.28452,131.17952,58
-13.28518,131.18207,63
-13.28545,131.18301,65.6
-13.28563,131.1835,67.2
-13.28583,131.18396,68.5
-13.28587,131.18403,68.8
-13.28595,131.18421,69.2
-13.28642,131.18502,65.2
-13.28653,131.18517,64.2
-13.28682,131.18559,61.7
-13.29684,131.19916,59
-13.29782,131.20035,66.3
-13.29809,131.20065,67.6
-13.2981,131.20065,67.6
-13.29901,131.20164,69.9
-13.2996,131.20222,70.6
-13.30047,131.20304,69.2
-13.30072,131.20325,68.3
-13.30211,131.20437,69.9
-13.3035,131.20534,69.1
-13.30373,131.20549,68.8
-13.30495,131.20624,68.5
-13.30546,131.20653,67.3
-13.30677,131.2072,64.9
-13.30715,131.20737,64.4
-13.30849,131.20793,64.4
-13.30877,131.20804,64.5
-13.31036,131.20858,65.3
-13.31078,131.20871,64.9
-13.31201,131.20903,63.5
-13.31352,131.20936,61.8
-13.31376,131.20939,61.7
-13.33165,131.21203,65.2
-13.33297,131.21219,63.7
-13.33425,131.21227,62.6
-13.33569,131.21232,63.4
-13.33594,131.21231,63.4
-13.33674,131.2123,62.3
-13.33879,131.21222,63.7
-13.33974,131.21213,64.8
-13.33986,131.21211,65.1
-13.34002,131.2121,65.5
-13.34464,131.21164,66.1
-13.34467,131.21164,66.1
-13.34503,131.2116,66.4
-13.34521,131.21159,66.9
-13.34717,131.2114,69.4
-13.34836,131.21131,72.4
-13.34953,131.21128,76.8
-13.35072,131.21132,76.8
-13.35157,131.21139,75.2
-13.35258,131.21149,78
-13.35381,131.2117,79.1
-13.35525,131.21203,79.3
-13.3567,131.21244,76.5
-13.35801,131.21291,75
-13.35984,131.21372,71.4
-13.36086,131.21426,69.9
-13.36158,131.2147,68.5
-13.36182,131.21483,67.8
-13.36387,131.21625,67
-13.36515,131.21731,66.2
-13.3662,131.2183,67.5
-13.36753,131.21975,69
-13.36847,131.22094,68.8
-13.36943,131.22232,69.1
-13.37008,131.22341,72.1
-13.37092,131.225,72.4
-13.37124,131.22571,69.7
-13.37175,131.22693,66.3
-13.37225,131.22839,66.8
-13.37588,131.24094,64.1
-13.37633,131.24237,64.6
-13.37683,131.24373,66
-13.37728,131.24474,65.8
-13.37772,131.24565,65.3
-13.3781,131.24638,65.4
-13.37878,131.24753,68.1
-13.37961,131.24878,70.1
-13.38055,131.25003,71.7
-13.38362,131.25377,76.2
-13.38369,131.25384,76.3
-13.38469,131.25507,78.7
-13.38473,131.25511,78.6
-13.3867,131.25752,86
-13.387,131.25787,86.5
-13.38798,131.25907,91
-13.38857,131.25977,90.8
-13.39118,131.263,88.5
-13.39193,131.26389,87
-13.39258,131.2647,85.4
-13.39371,131.26618,81.8
-13.39379,131.2663,81.3
-13.39433,131.26703,79.3
-13.39514,131.26819,79
-13.39731,131.27144,80.1
-13.39741,131.2716,80.1
-13.39935,131.2745,84.5
-13.39964,131.27496,84.4
-13.40036,131.27603,88.1
-13.4022,131.27887,94.7
-13.40418,131.28186,83.5
-13.40478,131.28273,83.3
-13.40615,131.28485,80.9
-13.40951,131.2899,72.8
-13.4116,131.29281,69.7
-13.414,131.2958,68
-13.41706,131.2992,72.9
-13.42028,131.30236,79.7
-13.42308,131.30482,69.6
-13.42491,131.30631,70.4
-13.42644,131.30747,71
-13.42837,131.30884,73.9
-13.43017,131.31004,74.2
-13.432,131.31118,74.2
-13.43394,131.31231,73.2
-13.43631,131.31357,75.3
-13.43714,131.31398,75.1
-13.43729,131.31406,75.1
-13.45722,131.32406,101.2
-13.45739,131.32414,101.7
-13.46449,131.32769,106.1
-13.46495,131.32791,106
-13.46576,131.32835,105.9
-13.46626,131.32865,104.7
-13.46694,131.32911,102.5
-13.46741,131.32946,102.2
-13.46861,131.33046,98
-13.46884,131.33068,97.2
-13.46924,131.3311,95.8
-13.46958,131.33148,94.2
-13.46967,131.33157,93.7
-13.46983,131.33177,92.9
-13.47002,131.33199,92.4
-13.47025,131.33228,92.6
-13.47072,131.33293,91.2
-13.47122,131.33373,90.5
-13.47136,131.33394,90.3
-13.47159,131.33435,89.6
-13.47197,131.33508,88.6
-13.47217,131.33551,89.8
-13.47255,131.33644,91.8
-13.47272,131.33695,92.8
-13.47305,131.33807,93.2
-13.47308,131.3382,93.2
-13.47321,131.33886,93.7
-13.47408,131.34281,91.1
-13.47731,131.35799,83.8
-13.47755,131.3588,84.6
-13.47787,131.35968,84
-13.47825,131.36051,83.4
-13.47871,131.36138,84.4
-13.47923,131.36218,86
-13.47962,131.36272,85.5
-13.47996,131.36314,85.2
-13.48052,131.36375,85.6
-13.48094,131.36418,85.1
-13.4814,131.36459,85.7
-13.48143,131.36461,85.7
-13.482,131.36508,86.4
-13.48307,131.36583,87
-13.49651,131.37315,94.4
-13.49794,131.37395,96.4
-13.49801,131.37398,96.5
-13.49963,131.37504,98.6
-13.50114,131.37618,101.1
-13.50245,131.37731,102.7
-13.50258,131.37743,102.9
-13.50379,131.37864,102.2
-13.50494,131.37993,100.2
-13.50601,131.38132,98.3
-13.50732,131.38322,102.6
-13.5088,131.38528,107.3
-13.51025,131.38711,111.3
-13.51078,131.38771,111.3
-13.51103,131.38798,111.6
-13.51168,131.38873,111.5
-13.51319,131.39029,109.9
-13.51464,131.39164,109
-13.52083,131.39702,114.6
-13.52126,131.39738,114.1
-13.52677,131.40217,116.9
-13.52764,131.40295,118.4
-13.52862,131.40388,121.5
-13.53012,131.40544,127.6
-13.5358,131.4118,138
-13.5364,131.41249,140.2
-13.54384,131.42083,159
-13.54469,131.42176,158.9
-13.54551,131.4225,159.6
-13.54595,131.42288,160.1
-13.54682,131.42351,159.2
-13.54774,131.42407,159.7
-13.54892,131.42467,159.2
-13.54994,131.42505,157
-13.55191,131.42568,148.6
-13.55231,131.4258,146.9
-13.55328,131.42614,146.9
-13.554,131.42647,144.7
-13.55471,131.42684,145.3
-13.55501,131.42702,146.8
-13.55541,131.42729,146.2
-13.55586,131.42761,143.8
-13.55624,131.42792,144.3
-13.55653,131.42817,143.6
-13.55708,131.42872,143.8
-13.55742,131.42909,141.2
-13.55758,131.42928,140.5
-13.55783,131.4296,140.6
-13.55785,131.42962,140.5
-13.55821,131.43013,137.9
-13.55847,131.43053,136.8
-13.5587,131.43092,137.3
-13.55993,131.43323,136.9
-13.56037,131.43397,133.5
-13.56063,131.43437,132.1
-13.56064,131.43438,132.1
-13.56086,131.43468,131.5
-13.56141,131.43535,129.4
-13.562,131.43596,128.4
-13.56237,131.4363,128.3
-13.5628,131.43665,128.6
-13.5632,131.43695,128.5
-13.56365,131.43725,127.7
-13.56413,131.43754,126.2
-13.56447,131.43773,125.7
-13.56473,131.43786,125.4
-13.56516,131.43806,125.6
-13.5656,131.43824,125.9
-13.56747,131.43895,121.9
-13.56811,131.43918,119.8
-13.56811,131.43919,119.8
-13.56912,131.4396,117.6
-13.57026,131.4402,115.1
-13.57137,131.44092,112.4
-13.57238,131.44172,112.9
-13.57733,131.44624,117.2
-13.57773,131.44662,116.4
-13.57823,131.44714,114.1
-13.5785,131.44744,112.5
-13.57881,131.44782,111.7
-13.5794,131.44862,112.5
-13.57954,131.44883,113.1
-13.57964,131.44897,113.6
-13.57993,131.44944,114.9
-13.58021,131.44993,115.2
-13.5807,131.45094,118.2
-13.58083,131.45129,119.6
-13.58085,131.45133,119.8
-13.58114,131.4521,123.4
-13.58125,131.45247,124.9
-13.58131,131.45265,124.8
-13.5814,131.45296,124.5
-13.58154,131.45356,125
-13.58172,131.45458,127.5
-13.58185,131.45545,126.9
-13.58186,131.45554,126.7
-13.58202,131.45636,127.3
-13.58219,131.45736,131.9
-13.58224,131.4578,133.9
-13.58225,131.45786,134.1
-13.58228,131.45851,134.9
-13.58223,131.45916,132.9
-13.58211,131.45989,130.4
-13.58207,131.4601,129.9
-13.58194,131.46059,130.2
-13.58189,131.46073,130.3
-13.58187,131.46081,130.3
-13.58167,131.46131,128
-13.58146,131.46174,125.3
-13.58132,131.462,125.2
-13.58111,131.46234,125.3
-13.58087,131.46267,126.3
-13.58083,131.46274,126.6
-13.58052,131.46312,129.3
-13.58012,131.46353,131.7
-13.57969,131.46392,131.9
-13.57932,131.46427,134.1
-13.57928,131.4643,134.6
-13.57908,131.46449,137.6
-13.57856,131.46503,143
-13.57842,131.46522,146.2
-13.5784,131.46523,146.3
-13.57812,131.4656,150.6
-13.57808,131.46567,151
-13.57798,131.46582,151.1
-13.57797,131.46582,151
-13.5772,131.46717,138
-13.57673,131.46791,134.3
-13.57647,131.46824,131.9
-13.57619,131.46856,131.4
-13.5759,131.46886,131.3
-13.5756,131.46915,131.2
-13.57522,131.46947,132.5
-13.57475,131.46982,133.6
-13.57312,131.47083,135.8
-13.5724,131.47129,143
-13.57219,131.47144,144.6
-13.57187,131.47169,145.9
-13.57136,131.47214,149.5
-13.57086,131.47265,146.5
-13.57064,131.47291,149.4
-13.57033,131.47331,150.1
-13.56984,131.47403,151.1
-13.56949,131.4747,152.5
-13.56918,131.47543,152.6
-13.56893,131.47625,151.2
-13.56875,131.47711,149.7
-13.56867,131.47799,148.2
-13.56867,131.47885,146.6
-13.56876,131.47973,146.2
-13.56895,131.48055,144.7
-13.56922,131.48186,141.9
-13.56927,131.48255,145
-13.56927,131.4856,154.7
-13.56922,131.48775,165.1
-13.56923,131.48807,168.3
-13.56927,131.48862,173.5
-13.56928,131.48867,174.1
-13.5693,131.48882,175.7
-13.56952,131.48976,184.1
-13.56964,131.49011,186.4
-13.56977,131.49045,186.6
-13.56977,131.49047,186.4
-13.56999,131.49095,184.6
-13.57021,131.49135,187.1
-13.57041,131.49168,188.2
-13.57088,131.4923,192.2
-13.5709,131.49233,192.1
-13.57115,131.49259,192.7
-13.57169,131.49312,191.9
-13.57195,131.49333,190.1
-13.57196,131.49334,190
-13.57226,131.49353,189.5
-13.57268,131.49383,186.9
-13.57331,131.49415,181.3
-13.5737,131.49431,182.1
-13.57403,131.49441,182.8
-13.57436,131.49452,183.5
-13.57488,131.49463,184.6
-13.57529,131.49469,183.6
-13.57565,131.49473,182
-13.57702,131.49477,180.8
-13.5807,131.49478,174.1
-13.58193,131.49484,171.5
-13.58244,131.49489,171.2
-13.58279,131.49494,170.4
-13.58325,131.49503,169.2
-13.58397,131.49521,168
-13.58474,131.49546,165.4
-13.58524,131.49565,164.2
-13.58578,131.4959,164.2
-13.58602,131.49603,164.6
-13.58624,131.49614,165
-13.58688,131.49654,166.6
-13.58752,131.49697,169.4
-13.58783,131.49721,170
-13.58819,131.49752,170.9
-13.58852,131.49782,171.8
-13.58856,131.49785,171.9
-13.58901,131.49833,172
-13.5894,131.49878,171.7
-13.58993,131.49949,171.2
-13.5903,131.50007,169.7
-13.59075,131.50094,167
-13.5909,131.50127,167.8
-13.59107,131.50162,168.8
-13.59863,131.519,174.7
-13.59866,131.51905,174.6
-13.59906,131.51996,172.2
-13.59929,131.52041,171.3
-13.59957,131.52093,172.1
-13.5998,131.5213,174.4
-13.6002,131.5219,175.8
-13.60061,131.52244,173.8
-13.60077,131.52267,172.7
-13.60098,131.52293,172.4
-13.6011,131.52306,172.5
-13.60122,131.5232,172.6
-13.60146,131.52346,172.7
-13.60211,131.52409,171.5
-13.60265,131.52456,170.4
-13.60267,131.52458,170.3
-13.60323,131.52504,168.8
-13.60372,131.52539,168.3
-13.60462,131.52595,168.6
-13.60492,131.5261,169.2
-13.60562,131.52647,170.9
-13.60839,131.52762,173.8
-13.60873,131.52775,175.3
-13.61171,131.52896,185.3
-13.61174,131.52897,185.4
-13.61289,131.52947,188.5
-13.61306,131.52956,188.7
-13.61378,131.52997,189.7
-13.61422,131.53024,190.5
-13.61476,131.53061,191.4
-13.61477,131.53061,191.5
-13.6149,131.53071,191.1
-13.61519,131.53091,191.1
-13.61586,131.53146,188.4
-13.61647,131.53204,186.6
-13.61696,131.53254,188
-13.62575,131.54262,218.5
-13.62742,131.54448,220.2
-13.62791,131.54508,219.9
-13.62818,131.54539,219.9
-13.62837,131.54564,219.5
-13.62868,131.54608,218.9
-13.62918,131.54684,218.6
-13.6292,131.54688,218.6
-13.62928,131.54701,218.6
-13.62965,131.5477,218.6
-13.62978,131.54796,219.1
-13.63007,131.54859,219.5
-13.63038,131.54936,219.5
-13.63059,131.54998,220.4
-13.63075,131.55051,220.8
-13.63088,131.55098,220.1
-13.63098,131.55142,217.4
-13.63108,131.55194,215.7
-13.63119,131.55264,214.7
-13.63126,131.55355,211.8
-13.63128,131.55411,208.8
-13.63128,131.55539,206.7
-13.63127,131.55588,207.1
-13.63144,131.57218,221.9
-13.63141,131.57311,218.9
-13.63136,131.57405,215.2
-13.63118,131.57552,217.8
-13.63086,131.57723,221
-13.63042,131.57894,224.2
-13.63001,131.58014,226.5
-13.6296,131.58123,230.4
-13.62742,131.58614,237.3
-13.62734,131.5863,237.7
-13.62488,131.59186,232.2
-13.6243,131.59343,231.6
-13.62381,131.59508,233.4
-13.62367,131.59563,233.6
-13.62349,131.59645,234
-13.62347,131.59652,234
-13.62346,131.59663,234
-13.62334,131.5973,234
-13.62316,131.59842,232.1
-13.62306,131.59927,231.6
-13.62299,131.60018,233.6
-13.62296,131.60071,234.2
-13.62296,131.6008,234.3
-13.62294,131.60134,235.1
-13.62296,131.60256,236.5
-13.62298,131.60309,232.9
-13.62313,131.60488,224.8
-13.62455,131.61456,219
-13.62475,131.61583,222.1
-13.62488,131.61658,224.5
-13.62501,131.61721,225.7
-13.62529,131.61841,231
-13.6258,131.6203,232.3
-13.62585,131.62045,232.6
-13.62585,131.62047,232.7
-13.62658,131.62251,228.3
-13.62701,131.62359,228.4
-13.62707,131.62376,228.6
-13.6279,131.6256,234.5
-13.62815,131.6261,234.3
-13.62925,131.62817,230.5
-13.62928,131.62821,230.4
-13.63008,131.62948,229.5
-13.63023,131.6297,229.8
-13.63143,131.63156,230
-13.63155,131.63173,229.2
-13.63524,131.63739,230.6
-13.63545,131.63769,229.5
-13.63752,131.64087,216
-13.63806,131.64178,214.2
-13.63864,131.64289,213.3
-13.63926,131.64424,209.7
-13.63984,131.64581,208.5
-13.64211,131.65296,209.1
-13.64242,131.65377,210.3
-13.64303,131.65513,210.9
-13.64329,131.65565,210
-13.64338,131.65581,209.9
-13.64361,131.65628,210.4
-13.64426,131.65735,205.1
-13.64429,131.65741,204.9
-13.64516,131.65867,201.1
-13.65054,131.66585,201.8
-13.6514,131.66712,200.5
-13.65211,131.66831,202
-13.65218,131.66844,201.9
-13.6522,131.66847,201.8
-13.65278,131.66962,202.2
-13.65346,131.67121,199.6
-13.65403,131.67284,197.3
-13.65411,131.67305,197.2
-13.65444,131.67384,196.8
-13.65485,131.67459,196.7
-13.65533,131.6753,197.3
-13.65586,131.67595,197.7
-13.66061,131.68084,196.2
-13.66159,131.68177,195.6
-13.66246,131.68255,195
-13.66756,131.68723,201.7
-13.66793,131.68752,202
-13.66829,131.68783,202.8
-13.66862,131.68808,204.2
-13.66981,131.68891,207.5
-13.67056,131.68938,209.3
-13.67186,131.69009,211
-13.67235,131.69033,210.7
-13.67404,131.69101,208.6
-13.67477,131.69126,207.2
-13.67539,131.69145,205.8
-13.67552,131.69148,205.6
-13.67582,131.69156,205.1
-13.67653,131.69173,204.1
-13.67764,131.69195,203.9
-13.67819,131.69203,202.1
-13.68362,131.69266,196.9
-13.68375,131.69267,196.9
-13.69905,131.69445,191.6
-13.69947,131.69452,192.1
-13.70009,131.69461,192.6
-13.7009,131.69476,193.6
-13.7023,131.69508,194.6
-13.70346,131.69539,196.3
-13.70447,131.6957,196.7
-13.70556,131.69608,197.1
-13.70669,131.69653,198.1
-13.70784,131.69702,200.7
-13.709,131.69759,200.5
-13.70958,131.6979,200.1
-13.71082,131.6986,201.3
-13.71232,131.69955,200.7
-13.71372,131.70052,199.9
-13.71522,131.70179,196.8
-13.7165,131.70295,193.8
-13.71789,131.70436,193.6
-13.7185,131.70504,194.4
-13.72026,131.7071,197.2
-13.72079,131.70774,197.3
-13.73902,131.72922,206.5
-13.74044,131.73086,208.4
-13.74852,131.74038,209.7
-13.74897,131.74096,206.3
-13.74955,131.74176,203.1
-13.75059,131.74332,197.7
-13.75144,131.74473,201.1
-13.75202,131.74589,197.6
-13.7523,131.7465,195.3
-13.75261,131.74723,192
-13.7529,131.74797,190.9
-13.75321,131.74886,189.5
-13.75349,131.74972,189.3
-13.75377,131.75063,190.7
-13.75421,131.75231,193.4
-13.75434,131.75286,193.2
-13.75505,131.75548,197.9
-13.75542,131.75691,199.1
-13.75546,131.75709,198.9
-13.75583,131.75851,198.2
-13.75613,131.75959,198.9
-13.75614,131.75965,198.7
-13.75646,131.76079,192.8
-13.75694,131.76226,189.3
-13.75719,131.76293,187.9
-13.75719,131.76294,187.9
-13.75739,131.76345,187.8
-13.75806,131.76502,192
-13.75856,131.76614,190.3
-13.75889,131.76684,188.2
-13.75972,131.76846,185.4
-13.75983,131.76866,185
-13.76062,131.77,186.5
-13.76124,131.77097,188.4
-13.76131,131.77109,188
-13.76172,131.7717,186
-13.76225,131.77245,185.7
-13.76322,131.77377,186.1
-13.76428,131.77506,190.8
-13.76494,131.77584,193.7
-13.7654,131.77633,197.1
-13.76615,131.77716,199.1
-13.76674,131.77779,196.1
-13.7675,131.77853,198.1
-13.7685,131.77947,197.9
-13.76857,131.77952,198.5
-13.76983,131.78057,203.2
-13.76992,131.78065,203.2
-13.77071,131.78127,202.8
-13.77155,131.78191,199.5
-13.77362,131.78339,197.6
-13.77377,131.78349,197.8
-13.77998,131.78792,204.4
-13.78031,131.78817,204.5
-13.78075,131.78852,203.6
-13.78207,131.78967,199.8
-13.78207,131.78968,199.8
-13.78262,131.7902,198.9
-13.7837,131.79131,200.5
-13.78827,131.79618,214.2
-13.80843,131.81649,224.3
-13.809,131.81703,220
-13.80945,131.81748,219.7
-13.80958,131.8176,219.9
-13.81075,131.81876,216.9
-13.81158,131.81964,221.4
-13.81207,131.82027,223.4
-13.81252,131.82097,221.3
-13.81291,131.82173,217.3
-13.81324,131.82251,216.6
-13.81349,131.82333,213.8
-13.81367,131.82415,212.6
-13.81376,131.82498,210.6
-13.81433,131.83288,199.3
-13.81452,131.83405,199.7
-13.81486,131.83518,198.2
-13.81524,131.8361,198.8
-13.81583,131.83713,199
-13.81644,131.83796,197.6
-13.81713,131.83871,198.9
-13.81791,131.83938,200.9
-13.81802,131.83946,201.3
-13.81875,131.83995,201
-13.81944,131.84033,201.7
-13.82037,131.84071,203.7
-13.82058,131.84078,203.9
-13.82114,131.84095,203.4
-13.82215,131.84116,202.8
-13.82698,131.8415,199
-13.82751,131.84156,199
-13.82793,131.84164,198
-13.82831,131.84174,197.1
-13.82909,131.842,196.6
-13.8354,131.84479,193.2
-13.83618,131.84508,191.8
-13.83697,131.84529,191.1
-13.83706,131.84531,191
-13.83776,131.84543,190.9
-13.83857,131.84549,191.7
-13.83938,131.84547,192.9
-13.8404,131.84534,195.2
-13.84127,131.84511,196.1
-13.84262,131.84463,194.6
-13.84311,131.84438,193.1
-13.84363,131.84407,191.4
-13.84444,131.84352,191.3
-13.84519,131.84288,192.1
-13.84669,131.84124,190
-13.84773,131.84029,189.9
-13.84787,131.84019,189.9
-13.84864,131.83969,190.1
-13.84949,131.83925,191.2
-13.8496,131.8392,191.4
-13.85041,131.83888,192.8
-13.85093,131.83872,193.8
-13.85189,131.83852,195.6
-13.85271,131.83842,194.5
-13.85354,131.83841,192.7
-13.85437,131.83847,192.1
-13.85511,131.8386,193.5
-13.86033,131.84,185.2
-13.86168,131.84034,183.8
-13.86436,131.84094,183.5
-13.8815,131.84444,189.7
-13.88167,131.84448,189
-13.88851,131.84587,184.9
-13.88991,131.84624,184.2
-13.89098,131.84655,184.2
-13.89164,131.84676,185.8
-13.89306,131.84726,185.1
-13.89483,131.84797,186.8
-13.89599,131.8485,187
-13.89692,131.84895,186.5
-13.89753,131.84926,187.6
-13.89885,131.85001,184
-13.90036,131.85092,182.4
-13.90121,131.85149,181.2
-13.90278,131.85263,177.4
-13.90375,131.8534,175.5
-13.90464,131.85415,173.9
-13.90604,131.85543,170.2
-13.90716,131.85656,169.7
-13.90791,131.85736,168.5
-13.90799,131.85744,168.4
-13.91547,131.86548,166.3
-13.91561,131.86562,165.8
-13.91759,131.86777,167.9
-13.91766,131.86784,167.8
-13.92406,131.87473,159.2
-13.92419,131.87486,159.1
-13.92431,131.875,158.7
-13.93284,131.88418,153
-13.93297,131.88431,153
-13.93593,131.8875,151.8
-13.93634,131.88791,151.6
-13.93672,131.88831,151.9
-13.93712,131.88871,152.5
-13.93791,131.8894,154.8
-13.9389,131.89016,157.1
-13.93976,131.89075,157.7
-13.94086,131.8914,154.9
-13.95136,131.89672,155.3
-13.95187,131.89699,155.9
-13.95292,131.8976,155
-13.95422,131.89844,153
-13.95424,131.89845,152.9
-13.95516,131.89912,153.9
-13.95852,131.90176,151.9
-13.96085,131.90355,144.3
-13.96356,131.90568,152.3
-13.96371,131.90579,152.4
-13.97494,131.91459,156.1
-13.97725,131.91632,155.6
-13.97986,131.91815,160.5
-13.98244,131.9198,161.7
-13.98423,131.92088,162.9
-13.986,131.92192,158.6
-13.98779,131.9229,160.1
-13.99117,131.9246,156.6
-13.9928,131.92535,159
-13.99467,131.92618,156.2
-13.99747,131.92735,152
-13.99846,131.92778,149
-14.01086,131.93297,135.2
-14.01094,131.93306,135.2
-14.01097,131.93308,135.2
-14.01117,131.93316,134.5
-14.02836,131.94048,131.2
-14.02928,131.94091,130.2
-14.02967,131.94113,130.7
-14.03004,131.94138,131.2
-14.03076,131.94195,130.5
-14.03099,131.94216,130.2
-14.03128,131.94246,129.4
-14.0318,131.94306,127.3
-14.0321,131.94345,127
-14.03417,131.94643,134.9
-14.03479,131.94729,136.7
-14.03536,131.94804,137.6
-14.03542,131.94811,137.6
-14.03545,131.94813,137.7
-14.03556,131.94818,137.7
-14.03596,131.94863,137.8
-14.03655,131.94917,138.7
-14.0369,131.94944,139.2
-14.03714,131.94961,138.9
-14.03876,131.95053,136.6
-14.03936,131.95089,136.8
-14.03992,131.95128,136.1
-14.0405,131.95176,135.5
-14.04108,131.9523,134
-14.04156,131.95282,132.1
-14.04271,131.95425,133.2
-14.04407,131.956,137.5
-14.04418,131.95615,137.7
-14.04669,131.95935,148.9
-14.04719,131.95994,150.5
-14.04767,131.96044,150.1
-14.04814,131.96088,149.5
-14.04879,131.96136,149.9
-14.04996,131.9621,152.4
-14.05279,131.96346,149.5
-14.0528,131.96347,149.5
-14.05407,131.96409,147.3
-14.05519,131.96461,148.1
-14.05588,131.96496,146.4
-14.05687,131.9655,145.4
-14.05831,131.96637,144
-14.05839,131.96643,143.9
-14.05916,131.96696,143.2
-14.06008,131.96766,141.5
-14.061,131.96843,140.6
-14.062,131.96932,137.1
-14.06392,131.97116,143.4
-14.06418,131.97139,146.3
-14.06605,131.97315,153
-14.06618,131.97328,152.3
-14.06731,131.97432,135.5
-14.06821,131.97507,126.2
-14.07102,131.97728,112.7
-14.07176,131.9778,121.7
-14.07239,131.97827,127
-14.07313,131.97893,131.4
-14.07371,131.97949,135.7
-14.07438,131.9802,140.4
-14.07439,131.98022,140.3
-14.07494,131.98093,135.5
-14.07613,131.98269,124.7
-14.07689,131.98371,118.9
-14.07728,131.9842,119.4
-14.07764,131.9846,120.6
-14.07812,131.98511,122.1
-14.07878,131.98571,124.8
-14.07954,131.98635,125.9
-14.07981,131.98656,125.4
-14.08019,131.98684,125.1
-14.08095,131.98735,126.6
